shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,expect_error
04_shp,37.924314,-122.316216,185
04_shp,37.922705,-122.314957,186
04_shp,37.922464,-122.314770,187
04_shp,37.922083,-122.314471,188
04_shp,37.921404,-122.313937,189
04_shp,37.921028,-122.313642,190
04_shp,37.920767,-122.313441,191
04_shp,37.920125,-122.312937,192
04_shp,37.919985,-122.312826,193
04_shp,37.919828,-122.312704,194
04_shp,37.919634,-122.312553,195
04_shp,37.919502,-122.312449,196
04_shp,37.919331,-122.312315,197
04_shp,37.919065,-122.312109,198
04_shp,37.918746,-122.311859,199
04_shp,37.918491,-122.311660,200
04_shp,37.918213,-122.311441,201
04_shp,37.917969,-122.311251,202
04_shp,37.917717,-122.311055,203
04_shp,37.917495,-122.310880,204
04_shp,37.917314,-122.310737,205
04_shp,37.917116,-122.310582,206
04_shp,37.916879,-122.310395,207
04_shp,37.916584,-122.310165,208
04_shp,37.916329,-122.309966,209
04_shp,37.916138,-122.309817,210
04_shp,37.915933,-122.309655,211
04_shp,37.915768,-122.309525,212
04_shp,37.915542,-122.309348,213
04_shp,37.915269,-122.309133,214
04_shp,37.915103,-122.309006,215
04_shp,37.914768,-122.308743,216
04_shp,37.914494,-122.308530,217
04_shp,37.914422,-122.308472,218
04_shp,37.914362,-122.308426,219
04_shp,37.914324,-122.308393,220
04_shp,37.914283,-122.308362,221
04_shp,37.914233,-122.308323,222
04_shp,37.914160,-122.308267,223
04_shp,37.914089,-122.308209,224
04_shp,37.914024,-122.308158,225
04_shp,37.913991,-122.308130,226
04_shp,37.913943,-122.308091,227
04_shp,37.913881,-122.308042,228
04_shp,37.913834,-122.308005,229
04_shp,37.913784,-122.307965,230
04_shp,37.913748,-122.307937,231
04_shp,37.913680,-122.307883,232
04_shp,37.913643,-122.307854,233
04_shp,37.913583,-122.307806,234
04_shp,37.913536,-122.307768,235
04_shp,37.913503,-122.307740,236
04_shp,37.913447,-122.307695,237
04_shp,37.913408,-122.307664,238
04_shp,37.913350,-122.307615,239
04_shp,37.913320,-122.307590,240
04_shp,37.913245,-122.307531,241
04_shp,37.913209,-122.307504,242
04_shp,37.913149,-122.307456,243
04_shp,37.912678,-122.307072,244
04_shp,37.911342,-122.305980,245
04_shp,37.910853,-122.305583,246
04_shp,37.910604,-122.305379,247
04_shp,37.910334,-122.305161,248
04_shp,37.910022,-122.304908,249
04_shp,37.909769,-122.304702,250
04_shp,37.909551,-122.304525,251
04_shp,37.909292,-122.304314,252
04_shp,37.909032,-122.304102,253
04_shp,37.908489,-122.303658,254
04_shp,37.908248,-122.303462,255
04_shp,37.907973,-122.303238,256
04_shp,37.907739,-122.303047,257
04_shp,37.907468,-122.302828,258
04_shp,37.907141,-122.302563,259
04_shp,37.906983,-122.302443,260
04_shp,37.906719,-122.302232,261
04_shp,37.906527,-122.302075,262
04_shp,37.906282,-122.301874,263
04_shp,37.906069,-122.301703,264
04_shp,37.905878,-122.301547,265
04_shp,37.905665,-122.301375,266
04_shp,37.905425,-122.301180,267
04_shp,37.905247,-122.301035,268
04_shp,37.905059,-122.300883,269
04_shp,37.904968,-122.300808,270
04_shp,37.904823,-122.300686,271
04_shp,37.904770,-122.300646,272
04_shp,37.904734,-122.300617,273
04_shp,37.904716,-122.300602,274
04_shp,37.904695,-122.300585,275
04_shp,37.904673,-122.300568,276
04_shp,37.904649,-122.300548,277
04_shp,37.904622,-122.300526,278
04_shp,37.904597,-122.300504,279
04_shp,37.904573,-122.300486,280
04_shp,37.904553,-122.300471,281
04_shp,37.904537,-122.300457,282
04_shp,37.904518,-122.300443,283
04_shp,37.904495,-122.300423,284
04_shp,37.904474,-122.300406,285
04_shp,37.904448,-122.300385,286
04_shp,37.904423,-122.300366,287
04_shp,37.904387,-122.300338,288
04_shp,37.904361,-122.300317,289
04_shp,37.904331,-122.300292,290
04_shp,37.904300,-122.300268,291
04_shp,37.904280,-122.300250,292
04_shp,37.904250,-122.300226,293
04_shp,37.904211,-122.300195,294
04_shp,37.904169,-122.300162,295
04_shp,37.904134,-122.300132,296
04_shp,37.903994,-122.300023,297
04_shp,37.903619,-122.299721,298
04_shp,37.903389,-122.299541,299
04_shp,37.903101,-122.299311,300
04_shp,37.902940,-122.299181,301
04_shp,37.902689,-122.298983,302
04_shp,37.902553,-122.298873,303
04_shp,37.902265,-122.298647,304
04_shp,37.901928,-122.298376,305
04_shp,37.901775,-122.298253,306
04_shp,37.901443,-122.297986,307
04_shp,37.901354,-122.297914,308
04_shp,37.901156,-122.297753,309
04_shp,37.900913,-122.297563,310
04_shp,37.900679,-122.297376,311
04_shp,37.900374,-122.297143,312
04_shp,37.900163,-122.296989,313
04_shp,37.900000,-122.296876,314
04_shp,37.899923,-122.296820,315
04_shp,37.899856,-122.296776,316
04_shp,37.899791,-122.296733,317
04_shp,37.899721,-122.296689,318
04_shp,37.899660,-122.296649,319
04_shp,37.899599,-122.296613,320
04_shp,37.899519,-122.296565,321
04_shp,37.899464,-122.296531,322
04_shp,37.899386,-122.296485,323
04_shp,37.899322,-122.296448,324
04_shp,37.899259,-122.296410,325
04_shp,37.899186,-122.296368,326
04_shp,37.899112,-122.296328,327
04_shp,37.899051,-122.296293,328
04_shp,37.898971,-122.296251,329
04_shp,37.898911,-122.296218,330
04_shp,37.898844,-122.296185,331
04_shp,37.898769,-122.296146,332
04_shp,37.898696,-122.296112,333
04_shp,37.898637,-122.296084,334
04_shp,37.898555,-122.296045,335
04_shp,37.898469,-122.296002,336
04_shp,37.898406,-122.295973,337
04_shp,37.898347,-122.295951,338
04_shp,37.898293,-122.295883,339
04_shp,37.898221,-122.295851,340
04_shp,37.898148,-122.295819,341
04_shp,37.898076,-122.295789,342
04_shp,37.897466,-122.295563,343
04_shp,37.896805,-122.295347,344
04_shp,37.885747,-122.291797,345
04_shp,37.885368,-122.291669,346
04_shp,37.885339,-122.291658,347
04_shp,37.885310,-122.291648,348
04_shp,37.885281,-122.291637,349
04_shp,37.885252,-122.291626,350
04_shp,37.885223,-122.291615,351
04_shp,37.885194,-122.291604,352
04_shp,37.885165,-122.291593,353
04_shp,37.885136,-122.291582,354
04_shp,37.885107,-122.291571,355
04_shp,37.885078,-122.291560,356
04_shp,37.885049,-122.291549,357
04_shp,37.885020,-122.291538,358
04_shp,37.884991,-122.291526,359
04_shp,37.884962,-122.291515,360
04_shp,37.884934,-122.291504,361
04_shp,37.884905,-122.291492,362
04_shp,37.884876,-122.291481,363
04_shp,37.884847,-122.291470,364
04_shp,37.884818,-122.291458,365
04_shp,37.884790,-122.291447,366
04_shp,37.884761,-122.291435,367
04_shp,37.884732,-122.291423,368
04_shp,37.884704,-122.291412,369
04_shp,37.884675,-122.291400,370
04_shp,37.884646,-122.291388,371
04_shp,37.884618,-122.291377,372
04_shp,37.884589,-122.291365,373
04_shp,37.884560,-122.291353,374
04_shp,37.884532,-122.291341,375
04_shp,37.883868,-122.291045,376
04_shp,37.883301,-122.290788,377
04_shp,37.882496,-122.290424,378
04_shp,37.882477,-122.290416,379
04_shp,37.882458,-122.290407,380
04_shp,37.882439,-122.290399,381
04_shp,37.882420,-122.290390,382
04_shp,37.882401,-122.290382,383
04_shp,37.882382,-122.290373,384
04_shp,37.882362,-122.290365,385
04_shp,37.882343,-122.290356,386
04_shp,37.882324,-122.290348,387
04_shp,37.882305,-122.290339,388
04_shp,37.882286,-122.290330,389
04_shp,37.882267,-122.290322,390
04_shp,37.882248,-122.290313,391
04_shp,37.882229,-122.290304,392
04_shp,37.882209,-122.290296,393
04_shp,37.882190,-122.290287,394
04_shp,37.882171,-122.290279,395
04_shp,37.882152,-122.290270,396
04_shp,37.882133,-122.290261,397
04_shp,37.882114,-122.290253,398
04_shp,37.882095,-122.290244,399
04_shp,37.882076,-122.290235,400
04_shp,37.882057,-122.290226,401
04_shp,37.882038,-122.290218,402
04_shp,37.882019,-122.290209,403
04_shp,37.882000,-122.290200,404
04_shp,37.881981,-122.290191,405
04_shp,37.881962,-122.290182,406
04_shp,37.881943,-122.290174,407
04_shp,37.881398,-122.289932,408
04_shp,37.881379,-122.289923,409
04_shp,37.881360,-122.289915,410
04_shp,37.881341,-122.289906,411
04_shp,37.881322,-122.289898,412
04_shp,37.881303,-122.289889,413
04_shp,37.881284,-122.289881,414
04_shp,37.881265,-122.289872,415
04_shp,37.881247,-122.289864,416
04_shp,37.881228,-122.289855,417
04_shp,37.881209,-122.289847,418
04_shp,37.881190,-122.289838,419
04_shp,37.881171,-122.289830,420
04_shp,37.881152,-122.289821,421
04_shp,37.881133,-122.289813,422
04_shp,37.881114,-122.289804,423
04_shp,37.881095,-122.289796,424
04_shp,37.881077,-122.289788,425
04_shp,37.881058,-122.289779,426
04_shp,37.881039,-122.289770,427
04_shp,37.881020,-122.289762,428
04_shp,37.881001,-122.289753,429
04_shp,37.880982,-122.289745,430
04_shp,37.880963,-122.289736,431
04_shp,37.880945,-122.289727,432
04_shp,37.880926,-122.289719,433
04_shp,37.880907,-122.289710,434
04_shp,37.880888,-122.289702,435
04_shp,37.880869,-122.289693,436
04_shp,37.880850,-122.289685,437
04_shp,37.879383,-122.289017,438
04_shp,37.877354,-122.288120,439
04_shp,37.876248,-122.287511,440
04_shp,37.876217,-122.287487,441
04_shp,37.876186,-122.287462,442
04_shp,37.876155,-122.287437,443
04_shp,37.876125,-122.287412,444
04_shp,37.876095,-122.287386,445
04_shp,37.876065,-122.287360,446
04_shp,37.876035,-122.287333,447
04_shp,37.876006,-122.287307,448
04_shp,37.875977,-122.287279,449
04_shp,37.875949,-122.287252,450
04_shp,37.875921,-122.287224,451
04_shp,37.875893,-122.287196,452
04_shp,37.875866,-122.287167,453
04_shp,37.875838,-122.287138,454
04_shp,37.875812,-122.287109,455
04_shp,37.875785,-122.287079,456
04_shp,37.875759,-122.287049,457
04_shp,37.875734,-122.287019,458
04_shp,37.875709,-122.286989,459
04_shp,37.875684,-122.286958,460
04_shp,37.875659,-122.286927,461
04_shp,37.875635,-122.286895,462
04_shp,37.875611,-122.286863,463
04_shp,37.875588,-122.286831,464
04_shp,37.875565,-122.286799,465
04_shp,37.875543,-122.286766,466
04_shp,37.875520,-122.286734,467
04_shp,37.875499,-122.286701,468
04_shp,37.875477,-122.286667,469
04_shp,37.874844,-122.285372,470
04_shp,37.874672,-122.284961,471
04_shp,37.873492,-122.282143,472
04_shp,37.873490,-122.282138,473
04_shp,37.873472,-122.282096,474
04_shp,37.872960,-122.280665,475
04_shp,37.872896,-122.280367,476
04_shp,37.872890,-122.280338,477
04_shp,37.872884,-122.280309,478
04_shp,37.872879,-122.280280,479
04_shp,37.872874,-122.280251,480
04_shp,37.872869,-122.280222,481
04_shp,37.872864,-122.280193,482
04_shp,37.872859,-122.280164,483
04_shp,37.872855,-122.280134,484
04_shp,37.872851,-122.280105,485
04_shp,37.872847,-122.280076,486
04_shp,37.872843,-122.280047,487
04_shp,37.872839,-122.280017,488
04_shp,37.872836,-122.279988,489
04_shp,37.872833,-122.279959,490
04_shp,37.872830,-122.279929,491
04_shp,37.872827,-122.279900,492
04_shp,37.872824,-122.279871,493
04_shp,37.872822,-122.279841,494
04_shp,37.872820,-122.279812,495
04_shp,37.872818,-122.279782,496
04_shp,37.872817,-122.279753,497
04_shp,37.872815,-122.279723,498
04_shp,37.872814,-122.279694,499
04_shp,37.872813,-122.279665,500
04_shp,37.872812,-122.279635,501
04_shp,37.872812,-122.279606,502
04_shp,37.872811,-122.279576,503
04_shp,37.872811,-122.279547,504
04_shp,37.872811,-122.279517,505
04_shp,37.872935,-122.277954,506
04_shp,37.873380,-122.274524,507
04_shp,37.873420,-122.274216,508
04_shp,37.873735,-122.271783,509
04_shp,37.873740,-122.271736,510
04_shp,37.873745,-122.271689,511
04_shp,37.873750,-122.271641,512
04_shp,37.873755,-122.271594,513
04_shp,37.873759,-122.271547,514
04_shp,37.873764,-122.271499,515
04_shp,37.873768,-122.271452,516
04_shp,37.873772,-122.271404,517
04_shp,37.873775,-122.271357,518
04_shp,37.873779,-122.271309,519
04_shp,37.873782,-122.271262,520
04_shp,37.873785,-122.271214,521
04_shp,37.873788,-122.271167,522
04_shp,37.873791,-122.271119,523
04_shp,37.873793,-122.271072,524
04_shp,37.873795,-122.271024,525
04_shp,37.873797,-122.270977,526
04_shp,37.873799,-122.270929,527
04_shp,37.873801,-122.270881,528
04_shp,37.873802,-122.270834,529
04_shp,37.873803,-122.270786,530
04_shp,37.873804,-122.270739,531
04_shp,37.873805,-122.270691,532
04_shp,37.873806,-122.270643,533
04_shp,37.873806,-122.270596,534
04_shp,37.873806,-122.270548,535
04_shp,37.873806,-122.270501,536
04_shp,37.873806,-122.270453,537
04_shp,37.873806,-122.270405,538
04_shp,37.873809,-122.270354,539
04_shp,37.873811,-122.270302,540
04_shp,37.873812,-122.270250,541
04_shp,37.873811,-122.270198,542
04_shp,37.873808,-122.270146,543
04_shp,37.873803,-122.270094,544
04_shp,37.873797,-122.270043,545
04_shp,37.873790,-122.269991,546
04_shp,37.873780,-122.269940,547
04_shp,37.873769,-122.269889,548
04_shp,37.873757,-122.269839,549
04_shp,37.873743,-122.269789,550
04_shp,37.873727,-122.269739,551
04_shp,37.873710,-122.269691,552
04_shp,37.873691,-122.269642,553
04_shp,37.873671,-122.269594,554
04_shp,37.873649,-122.269547,555
04_shp,37.873626,-122.269500,556
04_shp,37.873602,-122.269455,557
04_shp,37.873576,-122.269410,558
04_shp,37.873548,-122.269365,559
04_shp,37.873519,-122.269322,560
04_shp,37.873489,-122.269280,561
04_shp,37.873458,-122.269239,562
04_shp,37.873425,-122.269198,563
04_shp,37.873391,-122.269159,564
04_shp,37.873356,-122.269121,565
04_shp,37.873319,-122.269084,566
04_shp,37.873282,-122.269048,567
04_shp,37.873265,-122.269031,568
04_shp,37.873248,-122.269015,569
04_shp,37.873231,-122.268999,570
04_shp,37.873214,-122.268982,571
04_shp,37.873197,-122.268966,572
04_shp,37.873180,-122.268950,573
04_shp,37.873163,-122.268933,574
04_shp,37.873146,-122.268917,575
04_shp,37.873129,-122.268901,576
04_shp,37.873112,-122.268885,577
04_shp,37.873095,-122.268869,578
04_shp,37.873077,-122.268852,579
04_shp,37.873060,-122.268837,580
04_shp,37.873043,-122.268821,581
04_shp,37.873025,-122.268805,582
04_shp,37.873008,-122.268789,583
04_shp,37.872991,-122.268773,584
04_shp,37.872973,-122.268757,585
04_shp,37.872956,-122.268742,586
04_shp,37.872938,-122.268726,587
04_shp,37.872920,-122.268710,588
04_shp,37.872903,-122.268694,589
04_shp,37.872885,-122.268679,590
04_shp,37.872867,-122.268663,591
04_shp,37.872850,-122.268648,592
04_shp,37.872832,-122.268632,593
04_shp,37.872814,-122.268617,594
04_shp,37.872796,-122.268602,595
04_shp,37.872778,-122.268586,596
04_shp,37.872769,-122.268579,597
04_shp,37.872760,-122.268572,598
04_shp,37.872751,-122.268564,599
04_shp,37.872742,-122.268557,600
04_shp,37.872733,-122.268550,601
04_shp,37.872724,-122.268543,602
04_shp,37.872715,-122.268536,603
04_shp,37.872705,-122.268528,604
04_shp,37.872696,-122.268522,605
04_shp,37.872687,-122.268515,606
04_shp,37.872677,-122.268508,607
04_shp,37.872668,-122.268501,608
04_shp,37.872658,-122.268494,609
04_shp,37.872649,-122.268487,610
04_shp,37.872639,-122.268481,611
04_shp,37.872630,-122.268474,612
04_shp,37.872620,-122.268467,613
04_shp,37.872611,-122.268461,614
04_shp,37.872601,-122.268454,615
04_shp,37.872591,-122.268448,616
04_shp,37.872582,-122.268441,617
04_shp,37.872572,-122.268435,618
04_shp,37.872562,-122.268429,619
04_shp,37.872552,-122.268422,620
04_shp,37.872543,-122.268416,621
04_shp,37.872533,-122.268410,622
04_shp,37.872523,-122.268404,623
04_shp,37.872513,-122.268397,624
04_shp,37.872503,-122.268392,625
04_shp,37.872491,-122.268387,626
04_shp,37.872479,-122.268382,627
04_shp,37.872467,-122.268377,628
04_shp,37.872455,-122.268372,629
04_shp,37.872443,-122.268368,630
04_shp,37.872431,-122.268364,631
04_shp,37.872419,-122.268359,632
04_shp,37.872406,-122.268355,633
04_shp,37.872394,-122.268351,634
04_shp,37.872382,-122.268347,635
04_shp,37.872370,-122.268343,636
04_shp,37.872357,-122.268339,637
04_shp,37.872345,-122.268336,638
04_shp,37.872332,-122.268332,639
04_shp,37.872320,-122.268329,640
04_shp,37.872307,-122.268326,641
04_shp,37.872295,-122.268323,642
04_shp,37.872282,-122.268320,643
04_shp,37.872270,-122.268317,644
04_shp,37.872257,-122.268314,645
04_shp,37.872244,-122.268311,646
04_shp,37.872232,-122.268308,647
04_shp,37.872219,-122.268306,648
04_shp,37.872206,-122.268304,649
04_shp,37.872194,-122.268302,650
04_shp,37.872181,-122.268299,651
04_shp,37.872168,-122.268298,652
04_shp,37.872155,-122.268296,653
04_shp,37.872143,-122.268294,654
04_shp,37.871405,-122.268212,655
04_shp,37.868922,-122.267938,656
04_shp,37.868785,-122.267923,657
04_shp,37.868515,-122.267893,658
04_shp,37.868246,-122.267866,659
04_shp,37.867634,-122.267806,660
04_shp,37.867074,-122.267750,661
04_shp,37.866514,-122.267676,662
04_shp,37.866408,-122.267658,663
04_shp,37.866302,-122.267640,664
04_shp,37.866196,-122.267623,665
04_shp,37.866090,-122.267606,666
04_shp,37.865984,-122.267589,667
04_shp,37.865877,-122.267572,668
04_shp,37.865771,-122.267556,669
04_shp,37.865665,-122.267540,670
04_shp,37.865558,-122.267524,671
04_shp,37.865452,-122.267509,672
04_shp,37.865346,-122.267493,673
04_shp,37.865239,-122.267478,674
04_shp,37.865132,-122.267464,675
04_shp,37.865026,-122.267449,676
04_shp,37.864919,-122.267435,677
04_shp,37.864813,-122.267421,678
04_shp,37.864706,-122.267407,679
04_shp,37.864599,-122.267394,680
04_shp,37.864492,-122.267381,681
04_shp,37.864386,-122.267368,682
04_shp,37.864279,-122.267356,683
04_shp,37.864172,-122.267343,684
04_shp,37.864065,-122.267331,685
04_shp,37.863958,-122.267320,686
04_shp,37.863851,-122.267308,687
04_shp,37.863744,-122.267297,688
04_shp,37.863637,-122.267286,689
04_shp,37.863530,-122.267275,690
04_shp,37.863423,-122.267265,691
04_shp,37.861506,-122.267094,692
04_shp,37.861445,-122.267096,693
04_shp,37.861384,-122.267098,694
04_shp,37.861323,-122.267100,695
04_shp,37.861262,-122.267103,696
04_shp,37.861201,-122.267106,697
04_shp,37.861140,-122.267110,698
04_shp,37.861079,-122.267114,699
04_shp,37.861019,-122.267119,700
04_shp,37.860958,-122.267123,701
04_shp,37.860897,-122.267129,702
04_shp,37.860836,-122.267134,703
04_shp,37.860775,-122.267140,704
04_shp,37.860715,-122.267147,705
04_shp,37.860654,-122.267154,706
04_shp,37.860593,-122.267161,707
04_shp,37.860533,-122.267168,708
04_shp,37.860472,-122.267176,709
04_shp,37.860412,-122.267185,710
04_shp,37.860351,-122.267194,711
04_shp,37.860291,-122.267203,712
04_shp,37.860231,-122.267212,713
04_shp,37.860170,-122.267222,714
04_shp,37.860110,-122.267232,715
04_shp,37.860050,-122.267243,716
04_shp,37.859990,-122.267254,717
04_shp,37.859930,-122.267266,718
04_shp,37.859870,-122.267278,719
04_shp,37.859810,-122.267290,720
04_shp,37.859751,-122.267303,721
04_shp,37.857893,-122.267922,722
04_shp,37.857643,-122.268017,723
04_shp,37.856374,-122.268500,724
04_shp,37.856353,-122.268508,725
04_shp,37.856331,-122.268516,726
04_shp,37.856309,-122.268524,727
04_shp,37.856287,-122.268532,728
04_shp,37.856265,-122.268540,729
04_shp,37.856244,-122.268548,730
04_shp,37.856222,-122.268556,731
04_shp,37.856200,-122.268564,732
04_shp,37.856178,-122.268572,733
04_shp,37.856156,-122.268580,734
04_shp,37.856134,-122.268589,735
04_shp,37.856113,-122.268596,736
04_shp,37.856091,-122.268605,737
04_shp,37.856069,-122.268613,738
04_shp,37.856047,-122.268621,739
04_shp,37.856026,-122.268629,740
04_shp,37.856004,-122.268637,741
04_shp,37.855982,-122.268645,742
04_shp,37.855960,-122.268653,743
04_shp,37.855938,-122.268662,744
04_shp,37.855917,-122.268670,745
04_shp,37.855895,-122.268678,746
04_shp,37.855873,-122.268686,747
04_shp,37.855851,-122.268694,748
04_shp,37.855829,-122.268702,749
04_shp,37.855808,-122.268710,750
04_shp,37.855786,-122.268719,751
04_shp,37.855764,-122.268727,752
04_shp,37.855742,-122.268735,753
04_shp,37.855109,-122.268965,754
04_shp,37.855087,-122.268974,755
04_shp,37.855066,-122.268983,756
04_shp,37.855045,-122.268993,757
04_shp,37.855023,-122.269002,758
04_shp,37.855002,-122.269011,759
04_shp,37.854980,-122.269020,760
04_shp,37.854959,-122.269028,761
04_shp,37.854937,-122.269037,762
04_shp,37.854916,-122.269046,763
04_shp,37.854894,-122.269054,764
04_shp,37.854872,-122.269063,765
04_shp,37.854851,-122.269071,766
04_shp,37.854829,-122.269080,767
